GQ id,fifth_col,number_room,rank,year
2749264.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Wake-up service Social spaces Onsite car/limo rental Leisure/Entertainment Check-in/out Salon Indoor games Sunbathing Golf business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment americanExpress mastercard visa carteBlanche,108.0,5.0,2018.0
2749118.0,Landscape features Guest item storage Laundry Onsite parking Internet (Public areas) Accessible property Housekeeping Social spaces Leisure/Entertainment Sunbathing business golf checkInOutPolicy petPolicy serviceAnimalPolicy Guesthouse cash,3.0,2.5,2013.0
2748847.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Porter/Bellhop Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Leisure/Entertainment Check-in/out Offsite parking Salon Fireplace Places of worship Welcome Drink Pack business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa discover unionPay,97.0,3.0,2017.0
2748729.0,Guest item storage Dining Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Leisure/Entertainment Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,72.0,2.5,2013.0
2747028.0,Landscape features Dining Fitness centre/Gym Pool Laundry Bar Onsite parking Internet (Public areas) Transfers Accessible property Housekeeping Leisure/Entertainment checkInOutPolicy petPolicy serviceAnimalPolicy Apartment cash,4.0,3.0,2013.0
2746961.0,Fitness centre/Gym Pool Laundry Onsite parking Housekeeping Spa/Sauna Social spaces business checkInOutPolicy petPolicy serviceAnimalPolicy Apartment,10.0,3.0,2015.0
2746907.0,Landscape features Fitness centre/Gym Pool Onsite parking Housekeeping Spa/Sauna Social spaces Sunbathing checkInOutPolicy petPolicy serviceAnimalPolicy Guesthouse cash,2.0,2.5,2013.0
2746880.0,Fitness centre/Gym Pool Onsite parking Housekeeping checkInOutPolicy petPolicy serviceAnimalPolicy Apartment cash,3.0,3.0,2013.0
2746823.0,Landscape features Guest item storage Dining Fitness centre/Gym Newspapers in lobby Pool Laundry Bar Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Babysitting/Childcare/Young ones Social spaces Leisure/Entertainment Check-in/out Ground sports facilities Theme/water park business family checkInOutPolicy petPolicy serviceAnimalPolicy Apartment cash,16.0,2.5,2013.0
2746804.0,Designated smoking area Refreshments Dining Laundry Bar Front desk services Onsite parking Internet (Public areas) Transfers Accessible property Housekeeping otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Guesthouse cash,10.0,2.5,2013.0
2743995.0,Onsite parking Internet (Public areas) Housekeeping Social spaces business checkInOutPolicy petPolicy serviceAnimalPolicy Private vacation home cash,1.0,3.5,2013.0
2742833.0,Guest item storage Front desk services Onsite parking Internet (Public areas) Transfers Housekeeping Leisure/Entertainment business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,30.0,3.0,2013.0
2741699.0,Guest item storage Dining Pool Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa carteBlanche discover unionPay,32.0,3.0,2013.0
2741408.0,Designated smoking area Guest item storage Dining Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Housekeeping Babysitting/Childcare/Young ones Spa/Sauna Cash services Wake-up service Check-in/out Offsite parking Salon business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,21.0,2.5,2013.0
2741244.0,Designated smoking area Landscape features Guest item storage Dining Conference/Business Laundry Front desk services Onsite parking Internet (Public areas) Transfers Housekeeping Social spaces Sunbathing business checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,28.0,3.0,2013.0
2741125.0,Designated smoking area Refreshments Guest item storage Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Cash services Onsite car/limo rental Check-in/out Offsite parking Indoor games business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,44.0,3.0,2013.0
2740829.0,Landscape features Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Transfers Housekeeping Babysitting/Childcare/Young ones Social spaces Leisure/Entertainment Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Hostel mastercard visa,3.0,3.0,2013.0
2740596.0,Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,63.0,3.5,2013.0
2740430.0,Designated smoking area Front desk services Onsite parking Internet (Public areas) Security Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,11.0,3.0,2014.0
2739745.0,Guest item storage Dining Conference/Business Newspapers in lobby Front desk services Onsite parking Internet (Public areas) Accessible property Housekeeping Leisure/Entertainment business checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,50.0,3.0,2013.0
2739660.0,Front desk services Internet (Public areas) Housekeeping checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,73.0,3.0,2013.0
2739361.0,Guest item storage Dining Fitness centre/Gym Porter/Bellhop Laundry Bar Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Leisure/Entertainment business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,83.0,3.5,2013.0
2738592.0,Designated smoking area Guest item storage Dining Laundry Front desk services Onsite parking Internet (Public areas) Transfers Security Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Onsite car/limo rental Check-in/out Offsite parking family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Lodge mastercard visa cash,30.0,2.5,2000.0
2737836.0,Designated smoking area Guest item storage Newspapers in lobby On-site shopping Front desk services Onsite parking Internet (Public areas) Security Housekeeping Babysitting/Childcare/Young ones Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel cash,16.0,2.5,2013.0
2737642.0,Dining Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Wake-up service Check-in/out Offsite parking otherPolicy checkInOutPolicy Hotel,52.0,3.0,2013.0
2737555.0,Designated smoking area Guest item storage Dining On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Onsite car/limo rental Leisure/Entertainment Check-in/out Offsite parking otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,52.0,3.0,2017.0
2737451.0,Designated smoking area Landscape features Guest item storage Dining Fitness centre/Gym Pool Laundry On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Housekeeping Babysitting/Childcare/Young ones Cash services Social spaces Check-in/out Ground sports facilities Sunbathing family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment Aparthotel americanExpress mastercard visa,196.0,4.0,2018.0
2737438.0,Designated smoking area Refreshments Guest item storage Laundry On-site shopping Front desk services Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones Sunbathing otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,80.0,2.5,2013.0
2736945.0,Fitness centre/Gym Pool Onsite parking Internet (Public areas) Accessible property Babysitting/Childcare/Young ones Social spaces Leisure/Entertainment Indoor games Theme/water park business family checkInOutPolicy petPolicy serviceAnimalPolicy Condo cash,1.0,3.5,2013.0
2735576.0,Onsite parking Internet (Public areas) Accessible property Sunbathing checkInOutPolicy petPolicy serviceAnimalPolicy Apartment Private vacation home cash,4.0,3.0,2013.0
2735314.0,Designated smoking area Refreshments Guest item storage Laundry Connectivity/Devices On-site shopping Front desk services Internet (Public areas) Transfers Housekeeping Cash services Leisure/Entertainment Check-in/out Offsite parking Indoor games otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Hostel mastercard visa,13.0,2.0,2013.0
2734960.0,Refreshments Guest item storage Laundry Front desk services Onsite parking Internet (Public areas) Lift Accessible property Housekeeping Offsite parking Sunbathing otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Hostel,39.0,2.0,2017.0
2734505.0,Designated smoking area Landscape features Guest item storage Dining Fitness centre/Gym Pool Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Social spaces Check-in/out otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Apartment mastercard visa,20.0,3.5,2016.0
2734119.0,Refreshments Guest item storage Dining Conference/Business Newspapers in lobby Bar Front desk services Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa unionPay,78.0,4.0,2017.0
2734027.0,Guest item storage Front desk services Onsite parking Internet (Public areas) Lift Housekeeping Babysitting/Childcare/Young ones business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,22.0,3.0,2013.0
2733942.0,Designated smoking area Guest item storage Dining Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Cash services Wake-up service Check-in/out Offsite parking Salon family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa,44.0,3.0,2013.0
